"screen_name","user_id","created_at","status_id","text","retweet_count","favorite_count","is_quote_status","quote_status_id","is_retweet","retweet_status_id","in_reply_to_status_status_id","in_reply_to_status_user_id","in_reply_to_status_screen_name","lang","source","media_id","media_url","media_url_expanded","urls","urls_display","urls_expanded","mentions_screen_name","mentions_user_id","symbols","hashtags","coordinates","place_id","place_type","place_name","place_full_name","country_code","country","bounding_box_coordinates","bounding_box_type"
"stephenasmith","16302242",2017-01-06 17:04:28,"817416555336241152","https://t.co/dKeBaBmCap",54,168,FALSE,NA,FALSE,NA,NA,NA,NA,"und","Twitter for iPhone",NA,NA,NA,NA,"bet.com/news/sports/20…","http://www.bet.com/news/sports/2017/01/05/stephen-a--smith-interview.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-06 15:00:50,"817385443742384128","Yea! I couldn't wait for @FirstTake this morning. Haaaaaa!!!!!!!",50,322,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"FirstTake","26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-06 14:03:32,"817371023385436161","Chris Berman on @MikeAndMike right now. What an Honor it is to call this man a colleague. Thanks for all you've done for us at ESPN Buddy!",214,1562,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"MikeAndMike","25355724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-06 03:10:29,"817206675421720578","What a game this is b/t @okcthunder and @HoustonRockets. @russwest44 is putting in a show but Harden is no joke either. 112-110 w/ 3:30left",187,535,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"okcthunder HoustonRockets russwest44","24925573 19077044 35982046",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-06 00:08:25,"817160858581102594","RT @FirstTake: ICYMI: On Thursday's Final Take, @stephenasmith takes aim at the @ChicagoBears and Jay Cutler. https://t.co/PM16RkxBys",210,0,FALSE,NA,TRUE,"817111026483232770",NA,NA,NA,"en","Twitter Web Client","817110946829258752","http://pbs.twimg.com/ext_tw_video_thumb/817110946829258752/pu/img/j9HrXyI5az2Rn9oz.jpg","https://twitter.com/FirstTake/status/817111026483232770/video/1",NA,NA,NA,"FirstTake stephenasmith ChicagoBears","26588937 16302242 47964412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-05 22:04:53,"817129772476153858","Oh Hellll No! No I did not just see that a @dallascowboys is suspended for the year??? Man, I'll see y'all in the AM on @FirstTake.#GoodLord",467,1245,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"dallascowboys FirstTake","8824902 26588937",NA,"GoodLord",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-05 17:45:24,"817064468672749568","RT @FirstTake: We'll be in Tampa on Monday and Tuesday for the championship game.

Come join us live! https://t.co/ZuUYimyeay",57,0,FALSE,NA,TRUE,"817006753917370368",NA,NA,NA,"en","Twitter Web Client","817006621662543873","http://pbs.twimg.com/media/C1aXMZdWgAE-byo.jpg","https://twitter.com/FirstTake/status/817006753917370368/photo/1",NA,NA,NA,"FirstTake","26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-05 17:28:55,"817060322678710272",".@TheWorldof_AJ made the stupidest prediction in the history of sports. https://t.co/ng20UJ5OZW",102,180,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=18413272","TheWorldof_AJ","249792520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-05 15:03:32,"817023733680533504","Yea! @FirstTake now",40,237,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"FirstTake","26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-05 01:08:01,"816813468993093632","Folks, whatever you do please go watch tonight's opening of the @oreillyfactor, talking about violence in Chicago.#RIGHTONTHEMONEY!!!!!!!",240,953,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"oreillyfactor","50113613",NA,"RIGHTONTHEMONEY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-05 00:52:32,"816809571754733568","Check this out. My man @mark_wahlberg stopped by today. https://t.co/1nRF12f8NA",173,1352,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client","816809329252827136","http://pbs.twimg.com/media/C1Xjwd9XAAAK9W-.jpg","https://twitter.com/stephenasmith/status/816809571754733568/photo/1",NA,NA,NA,"mark_wahlberg","124335068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-04 22:53:43,"816779670117117952","RT @TaeAndSyd: EVERYDAY, esp. today, we honor our DAD. Please give to the #StuartScottMemorialCancerResearchFund https://t.co/ODKKnQD8pO #S…",2281,0,FALSE,NA,TRUE,"816631625522020353",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"jimmyv.org/stuartscott","http://jimmyv.org/stuartscott","TaeAndSyd","3066021849",NA,"StuartScottMemorialCancerResearchFund",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-04 22:53:34,"816779635811815425","RT @ARBernard: Do noble things, not dream them all day long. -Charles Kingsley",137,0,FALSE,NA,TRUE,"816630431886020608",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"ARBernard","18170890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-04 22:53:11,"816779538881449984","RT @ARBernard: Procrastination is the devil’s chloroform. -Anonymous",216,0,FALSE,NA,TRUE,"816268191760613376",NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"ARBernard","18170890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-04 21:08:07,"816753096147763201","Thanks @I_Gonzo8 @ESPNNY98_7FM. You know it. Here I come",8,44,FALSE,NA,FALSE,NA,"816751910531321856","858648848","I_Gonzo8","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"I_Gonzo8 ESPNNY98_7FM","858648848 129921732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-04 21:07:19,"816752893890068481","@TheDesaMan not true. Days off previously were due to Momma.",1,0,FALSE,NA,FALSE,NA,"816741252708401153","237368878","TheDesaMan","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"TheDesaMan","237368878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-04 21:06:49,"816752767901515779","@erniebigguns_ @espn No one will agree with EVERYTHING someone says. Grow up",3,10,FALSE,NA,FALSE,NA,"816741220403834881","4296886932","erniebigguns_","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"erniebigguns_ espn","4296886932 2557521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-04 16:42:12,"816686175209619456","We all know what Brett Favre is up to. https://t.co/jXE4CY7kIF",81,228,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=18405903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-04 15:40:48,"816670723704061952","I don't have the same faith in Eli Manning that I used to have. https://t.co/AD2UzDusE1",54,182,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=18405703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-04 11:53:15,"816613460897366017","Golic is making great points this morning on @MikeAndMike on Matt Ryan. His #'S are big time. But I still hold a couple performances vs him",56,337,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"MikeAndMike","25355724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-03 22:14:01,"816407294158241792","My message for all the sorry @dallascowboys fans out there. https://t.co/7k0G82xXlt",204,396,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=18400194","dallascowboys","8824902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-03 18:52:07,"816356482895712256","Want to take a moment to give mad respect to someone who helped me lose 15lbs. Keep pushing, Girl! I know I intend… https://t.co/JdO3xR0PEj",79,423,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"twitter.com/i/web/status/8…","https://twitter.com/i/web/status/816356482895712256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-03 17:31:18,"816336143906209792","For the record: The @dallascowboys WILL NOT win the Super Bowl! https://t.co/GRx6Eq7JWh",299,599,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=18399656","dallascowboys","8824902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-03 17:09:41,"816330705919705089","Hope y'all enjoy @FirstTake and it's debut on ESPN today with @Wale, @LilTunechi and the crew. Now catch me on Facebook Live at 1pm EST.",115,395,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"FirstTake Wale LilTunechi","26588937 17929027 116362700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-03 14:16:57,"816287235343609862","Guess who's back? Vacation is over ppl. TODAY, @FirstTake debuts on ESPN. We are now on the MOTHERSHIP. 10am. @Wale is in the house!HAAAAAA!",281,1264,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"FirstTake Wale","26588937 17929027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2017-01-01 14:16:11,"815562267441975296","@YoungPhilmoe Appreciate ya bro. Happy New Year",2,23,FALSE,NA,FALSE,NA,"815378514421522432","2268354056","YoungPhilmoe","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"YoungPhilmoe","2268354056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-31 01:16:12,"815003590372818945","Real good read. https://t.co/2Eo3qS87je",293,795,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"complex.com/sports/2016/12…","http://www.complex.com/sports/2016/12/stephen-a-smith-advice-interview",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-29 14:11:18,"814473876256202753","RT @stephenasmith: I talked to @TheRoot about @espn, sports and race the only way I know how. https://t.co/MsslqVzE2d",52,0,FALSE,NA,TRUE,"813461126042226689",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"theroot.com/articles/cultu…","http://www.theroot.com/articles/culture/2016/12/stephen-a-smith-gets-real-about-espn-race-and-his-obligations-to-black-viewers/","stephenasmith TheRoot espn","16302242 23995748 2557521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-28 15:37:10,"814133096639512576","If I'm the @Vikings owner I tell Mike Zimmer either @XavierRhodes29_ &amp; Terrance Newman go or you go! https://t.co/aou8qtz0B2",73,249,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=18352177","Vikings XavierRhodes29_","25545388 612268949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-28 01:23:10,"813918180452237312","@larrywitness @AltruisticBS I haven't changed one bit. You're just looking for something to complain about. I've been ME all my life",8,40,FALSE,NA,FALSE,NA,"813906014550585344","40889628","larrywitness","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"larrywitness AltruisticBS","40889628 715943763353317378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-27 16:55:00,"813790294814625792","The @raiders can still make the AFC Championship game w/out @derekcarrqb. https://t.co/YWglP0hSMT",123,286,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=18351813","RAIDERS derekcarrqb","16332223 2271284180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-27 03:46:57,"813591977891659777","Using the word ""cheerleader"" diminishes everything @CoachTomlin has accomplished. https://t.co/5GRBbYvNro",225,612,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=18351700","CoachTomlin","1482304957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-26 22:48:10,"813516782497570816","What the hell is going on with this man: https://t.co/EGibDZDAmI",446,967,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,"google.com/amp/nba.nbcspo…","https://www.google.com/amp/nba.nbcsports.com/2016/12/26/george-karl-nba-has-steroid-issue/amp/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-26 22:14:31,"813508316420771840","Who said that's the reason the @warriors lost @Meech316. Who? My saying he needs to step up in 4th ain't about A game. It's about everything",36,237,FALSE,NA,FALSE,NA,"813506080886046721","45280085","Meech316","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"warriors Meech316","26270913 45280085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-26 21:58:48,"813504360550400000","My Final Take: https://t.co/ARXK0o7Nsb https://t.co/CcrhNaqpJr",340,677,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client","813504213506543617","http://pbs.twimg.com/media/C0olxaVXUAEZ2Ll.jpg","https://twitter.com/stephenasmith/status/813504360550400000/photo/1",NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=18352227&sf48320716=1",NA,NA,NA,NA,NA,"5635c19c2b5078d1","admin","Virginia","Virginia, USA","US","United States","-83.67529 -75.16644 -75.16644 -83.67529 36.540739 36.540739 39.466012 39.466012","Polygon"
"stephenasmith","16302242",2016-12-26 19:07:00,"813461126042226689","I talked to @TheRoot about @espn, sports and race the only way I know how. https://t.co/MsslqVzE2d",52,182,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"theroot.com/articles/cultu…","http://www.theroot.com/articles/culture/2016/12/stephen-a-smith-gets-real-about-espn-race-and-his-obligations-to-black-viewers/","TheRoot espn","23995748 2557521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-26 18:57:57,"813458849776672770","@AltruisticBS Tell me one star that hasn't said that in their careers???
Thank You!",2,13,FALSE,NA,FALSE,NA,"813456344317456384","715943763353317378","AltruisticBS","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"AltruisticBS","715943763353317378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-26 18:41:13,"813454636757766148","@AltruisticBS I'm saying everyone knows you're not getting a call in that situation. Superstars find a way",5,26,FALSE,NA,FALSE,NA,"813454353637834752","715943763353317378","AltruisticBS","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"AltruisticBS","715943763353317378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-26 17:15:51,"813433153213911040","RT @FirstTake: Today's Final Take: @stephenasmith doubts Kevin Durant's chances of becoming a champion.

https://t.co/VNbIBuPSSj",276,0,FALSE,NA,TRUE,"813432180533854208",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"es.pn/2hHyrJH","http://es.pn/2hHyrJH","FirstTake stephenasmith","26588937 16302242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-26 16:13:30,"813417465128620032","RT @DrJasonJohnson: Watching @FirstTake ? Check out my interview w/ @stephenasmith on race, sports and... #StarTrek ?
https://t.co/DrwA3w06…",18,0,FALSE,NA,TRUE,"813415134655877120",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,NA,NA,"DrJasonJohnson FirstTake stephenasmith","50669520 26588937 16302242",NA,"StarTrek",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-26 15:58:51,"813413777945362432",".@KyrieIrving is NASTY. https://t.co/17Eu1bLmKm",379,718,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=18351572","KyrieIrving","317370751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-26 15:00:04,"813398983116804097","Yeah! @FirstTake in the house right now. Couldn't wait for this show. Let's get it.......NOW!!!",95,429,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"FirstTake","26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-26 00:30:45,"813180212334759937","If you are what the @steelers offense is said to be, you're suppose to score on that final drive. Imagine if @ThaBestUNO was playing.#Lord",612,1283,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"steelers ThaBestUNO","19426729 271642524",NA,"Lord",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-26 00:18:43,"813177184798015488","This is exactly why I don't want to hear a damn word about the steel curtain. Did y'all just see @steelers Mitchell get run over. #Disgusted",288,895,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"steelers","19426729",NA,"Disgusted",NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-25 23:29:42,"813164848464986112","@gruck262 If Draymond hadn't gotten suspended, the @warriors would be reigning two-time champions.",179,318,FALSE,NA,FALSE,NA,"813162460748414976","407954645","gruck262","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"gruck262 warriors","407954645 26270913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-25 23:27:57,"813164407761076224","Damn @steelers. Can you stop somebody please. The @Ravens are running all over these cats. Do something, damnit!",258,762,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"steelers Ravens","19426729 22146282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-25 22:19:36,"813147206458949632","....just can't wait for @FirstTake in the AM. It can't get here soon enough",793,1948,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"FirstTake","26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-25 22:19:02,"813147065769459717","Even if you're @KDTrey5 you are NOT getting that call on the last play of the game. BTW....peeps were missing in 4th Qt. Man, I can't wait",1559,2887,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"KDTrey5","35936474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-25 22:11:18,"813145118429609985","Yes, Ladies &amp; Gentlemen. @KyrieIrving 'a time has arrived. Good Lord he's special",3873,5752,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"KyrieIrving","317370751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-25 22:06:50,"813143996113555456","Let me be clear: I might have a problem w/ the regular season but damn sure not these NBA Finals. My God, @cavs vs @warriors: SPECIAL!!!",1337,3007,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"cavs warriors","19263978 26270913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-25 03:33:40,"812863857995685888","@EugeneBatiste You wish that were true!",2,20,FALSE,NA,FALSE,NA,"812863226992005120","2204243077","EugeneBatiste","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"EugeneBatiste","2204243077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-24 21:22:35,"812770470139404288","So McCoy &amp; @Chargers lose to the winless @Browns . So much for thinking he's secure",361,1133,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"Chargers Browns","713143 40358743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-24 16:15:26,"812693175416537088","RT @FirstTake: Santa A. Smith says Happy Holidays. https://t.co/bppSplpqUL",187,0,FALSE,NA,TRUE,"812368263690809344",NA,NA,NA,"en","Twitter Web Client","812368227493875713","http://pbs.twimg.com/media/C0YcmUqWEAEWfYp.jpg","https://twitter.com/FirstTake/status/812368263690809344/photo/1",NA,NA,NA,"FirstTake","26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-24 15:02:53,"812674918353661953","Say what he said. He's a 4-Time Super BowlChampion for the @steelers. He has the right to his feelings, especially regarding any Steeler.",138,606,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"steelers","19426729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-24 15:00:16,"812674258556092422","Just saw what Terry Bradshaw said about Mike Tomlin. I COMPLETELY DISAGREE with him. He's wrong, damnit. BUT...Bradshaw has every right to",300,1165,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-24 14:36:04,"812668166551859200","@HampTheStampede I agree. And I don't recall exonerating anyone",1,5,FALSE,NA,FALSE,NA,"812654408509095936","56119630","HampTheStampede","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"HampTheStampede","56119630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-24 14:35:21,"812667988927250433","@pittbluepanther Huh? What? When did this happen?",1,3,FALSE,NA,FALSE,NA,"812658528498450432","4584674721","pittbluepanther","en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"pittbluepanther","4584674721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-23 21:14:53,"812406147080658949","RT @FirstTake: Today's Final Take: The NBA on Christmas is all about Warriors-Cavs for Stephen A.
https://t.co/NxGh2n1tsC",98,0,FALSE,NA,TRUE,"812351477763231744",NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"es.pn/2h9QJSM","http://es.pn/2h9QJSM","FirstTake","26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-23 16:54:02,"812340499335942144","I'm picking the @steelers to win this game. https://t.co/W90U6KvV1b",181,359,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=18338920","steelers","19426729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-23 14:57:49,"812311251871268864","Lots to talk about on @FirstTake today. @Giants loss. @dallascowboys clinch. @carmeloanthony speaks. Tiger &amp; @realDonaldTrump hook up!",64,243,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"FirstTake Giants dallascowboys carmeloanthony realDonaldTrump","26588937 240734425 8824902 42384760 25073877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-23 04:37:56,"812155253659435012","And the @Giants loss gives the @dallascowboys the NFC-East. Man.......I'm going to bed!!!",1711,4145,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPhone",NA,NA,NA,NA,NA,NA,"Giants dallascowboys","240734425 8824902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-23 04:35:25,"812154621250650112","Damn! Damn! Damn! ELI!!!!!!!!!!!",965,1837,FALSE,NA,FALSE,NA,NA,NA,NA,"tl","Twitter for iPhone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-23 02:44:33,"812126722158108672","I'm right here ppl. There's still a 2nd half to play for these @Giants. These are the @Eagles they're going against ya know.",139,520,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter for iPad",NA,NA,NA,NA,NA,NA,"Giants Eagles","240734425 180503626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-23 01:35:37,"812109373745074177","RT @FirstTake: Stephen A. says Coach K is getting a pass for how he handled Grayson Allen's behavior. https://t.co/tk4B4lhh2Q",199,0,FALSE,NA,TRUE,"812013565066510337",NA,NA,NA,"en","Twitter Web Client","812013456236814337","http://pbs.twimg.com/ext_tw_video_thumb/812013456236814337/pu/img/WNiCFJUQnF9f6Af1.jpg","https://twitter.com/FirstTake/status/812013565066510337/video/1",NA,NA,NA,"FirstTake","26588937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-22 20:27:49,"812031914869751808",".@dak will not be what we saw from @DanMarino in year 2. https://t.co/Zx4efFLDdG",49,155,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=18332393","dak DanMarino","385203914 242813383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"stephenasmith","16302242",2016-12-22 17:42:38,"811990341373005824","If this was @UKCoachCalipari instead of Coach K, would we be talking about Grayson Allen? https://t.co/12VWICPx8e",222,369,FALSE,NA,FALSE,NA,NA,NA,NA,"en","Twitter Web Client",NA,NA,NA,NA,"espn.com/video/clip?id=…","http://www.espn.com/video/clip?id=18332068","UKCoachCalipari","26072066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
